episode,episode_start_step,episode_end_step,episode_length,termination_reason,urgency_position_ratio_exact,speed_diff_modifier_exact,max_participants_exact,ignore_vehicles_go_exact,total_vehicles_exited,total_collisions,total_deadlocks,max_deadlock_severity,avg_throughput,avg_acceleration,total_controlled_vehicles,total_reward,episode_simulation_time,total_simulation_time,episode_start_time,simulation_start_time,episode_duration_hours,total_duration_hours
1156,88727,88763,36,Severe deadlock detected by environment (IMMEDIATE),1.4537724256515503,15.0,4,22.0,27,0,0,0.0,3600.0,1.2532548221376127,4786,-392.06645021645033,99.79,12368.46,2025-09-04 15:34:26,2025-09-04 12:09:57,0.028,3.436
1157,88763,88828,65,Severe deadlock detected by environment (IMMEDIATE),1.6115795373916626,1.0,4,35.0,49,122,0,0.0,3600.0,1.2547895078934364,4839,-11443.275324675324,179.99,12550.85,2025-09-04 15:36:08,2025-09-04 12:09:57,0.05,3.486
1158,88828,88957,129,Reached exactly 128 steps,1.7483527660369873,-4.0,5,46.0,117,0,0,0.0,3600.0,1.2547699445850309,4957,-10104.427314352348,279.74,12834.32,2025-09-04 15:43:51,2025-09-04 12:09:57,0.078,3.565
1159,88957,89086,129,Reached exactly 128 steps,1.3966679573059082,3.0,4,40.0,104,0,0,0.0,3600.0,1.2557308098402544,5063,1173.435714285714,4.31,13119.37,2025-09-04 15:48:32,2025-09-04 12:09:57,0.001,3.644
1160,89086,89215,129,Reached exactly 128 steps,2.4590940475463867,-3.0,4,36.0,85,0,0,0.0,3600.0,1.253162066188814,5156,-35760.407592407595,5.9,13419.56,2025-09-04 15:53:31,2025-09-04 12:09:57,0.002,3.728
1161,89215,89344,129,Reached exactly 128 steps,1.6780825853347778,2.0,4,31.0,109,0,0,0.0,3600.0,1.2559055630654192,5271,1135.5550865800874,8.01,13667.59,2025-09-04 15:57:36,2025-09-04 12:09:57,0.002,3.797
1162,89344,89433,89,Severe deadlock detected by environment (IMMEDIATE),1.0261763334274292,10.0,4,34.0,73,37,0,0.0,3600.0,1.257678050338455,5345,-3464.6347402597416,194.13,13853.71,2025-09-04 15:57:36,2025-09-04 12:09:57,0.054,3.848
1163,89433,89562,129,Reached exactly 128 steps,1.2700722217559814,-9.0,5,53.0,121,0,0,0.0,3600.0,1.2544812785496633,5469,-11439.3821803197,344.02,14200.31,2025-09-04 16:06:37,2025-09-04 12:09:57,0.096,3.945
1164,89562,89691,129,Reached exactly 128 steps,1.3897078037261963,2.0,5,46.0,106,0,0,0.0,3600.0,1.2554198049803729,5575,-17.53083142347684,4.25,14492.97,2025-09-04 16:11:26,2025-09-04 12:09:57,0.001,4.026
1165,89691,89820,129,Reached exactly 128 steps,2.234117031097412,11.0,4,30.0,114,0,0,0.0,3600.0,1.2560949130057713,5690,563.6118538324409,6.4,14770.92,2025-09-04 16:16:01,2025-09-04 12:09:57,0.002,4.103
1166,89820,89919,99,Severe deadlock detected by environment (IMMEDIATE),1.4835058450698853,-3.0,4,27.0,76,110,0,0.0,3600.0,1.2571302745989492,5772,-10680.898268398276,241.34,15005.86,2025-09-04 16:16:01,2025-09-04 12:09:57,0.067,4.168
1167,89919,90048,129,Reached exactly 128 steps,1.398869276046753,17.0,3,38.0,100,0,0,0.0,3600.0,1.2570296653378736,5875,645.3047619047627,263.15,15271.86,2025-09-04 16:24:29,2025-09-04 12:09:57,0.073,4.242
1168,90048,90177,129,Reached exactly 128 steps,1.154926061630249,7.0,5,36.0,101,0,0,0.0,3600.0,1.2592912146577735,5977,-566.2718614718635,4.32,15526.1,2025-09-04 16:28:39,2025-09-04 12:09:57,0.001,4.313
1169,90177,90239,62,Severe deadlock detected by environment (IMMEDIATE),2.264483690261841,14.0,5,40.0,28,115,0,0.0,3600.0,1.261531699530021,6011,-11636.851497766944,209.11,15730.89,2025-09-04 16:28:39,2025-09-04 12:09:57,0.058,4.37
1170,90239,90368,129,Reached exactly 128 steps,1.9411364793777464,4.0,4,47.0,114,0,0,0.0,3600.0,1.2619948963841512,6126,1166.863095238096,246.6,15981.07,2025-09-04 16:36:18,2025-09-04 12:09:57,0.069,4.439
1171,90368,90497,129,Reached exactly 128 steps,1.168074607849121,1.0,4,36.0,102,0,0,0.0,3600.0,1.2619745192106069,6230,-3609.4264235764185,4.43,16247.12,2025-09-04 16:40:40,2025-09-04 12:09:57,0.001,4.513
1172,90497,90626,129,Reached exactly 128 steps,1.7015198469161987,8.0,3,37.0,85,0,0,0.0,3600.0,1.26207460027662,6318,1001.090476190476,6.22,16513.44,2025-09-04 16:45:04,2025-09-04 12:09:57,0.002,4.587
1173,90626,90755,129,Reached exactly 128 steps,1.3763129711151123,5.0,4,34.0,96,0,0,0.0,3600.0,1.2621422359723844,6414,-5181.813961038977,8.38,16793.71,2025-09-04 16:49:42,2025-09-04 12:09:57,0.002,4.665
1174,90755,90884,129,Reached exactly 128 steps,1.2748112678527832,5.0,5,34.0,120,0,0,0.0,3600.0,1.26006321148331,6541,-3138.583333333328,10.9,17066.12,2025-09-04 16:54:12,2025-09-04 12:09:57,0.003,4.741
1175,90884,91013,129,Reached exactly 128 steps,1.378800392150879,13.0,4,26.0,101,0,0,0.0,3600.0,1.2600184628684068,6643,-17549.068398268362,13.17,17341.32,2025-09-04 16:58:45,2025-09-04 12:09:57,0.004,4.817
1176,91013,91142,129,Reached exactly 128 steps,2.4134209156036377,-11.0,5,36.0,113,0,0,0.0,3600.0,1.260033349589951,6759,-1727.567873792866,15.42,17623.87,2025-09-04 17:03:25,2025-09-04 12:09:57,0.004,4.896
1177,91142,91271,129,Reached exactly 128 steps,1.7861697673797607,2.0,5,40.0,109,0,0,0.0,3600.0,1.2613561986042408,6869,424.1977439227436,18.83,17902.49,2025-09-04 17:08:01,2025-09-04 12:09:57,0.005,4.973
1178,91271,91368,97,Severe deadlock detected by environment (IMMEDIATE),1.5290690660476685,2.0,3,36.0,70,71,0,0.0,3600.0,1.263017733161899,6941,-6846.684357309357,246.12,18129.78,2025-09-04 17:08:01,2025-09-04 12:09:57,0.068,5.036
1179,91368,91497,129,Reached exactly 128 steps,1.020421862602234,11.0,5,43.0,96,0,0,0.0,3600.0,1.264093357510882,7040,805.6963786213772,285.16,18417.43,2025-09-04 17:16:54,2025-09-04 12:09:57,0.079,5.116
1180,91497,91520,23,Severe deadlock detected by environment (IMMEDIATE),1.261704921722412,-6.0,5,35.0,22,1,0,0.0,3600.0,1.264699890717038,7069,-595.6678571428571,62.95,18480.38,2025-09-04 17:16:54,2025-09-04 12:09:57,0.017,5.133
1181,91520,91649,129,Reached exactly 128 steps,1.4561864137649536,7.0,4,37.0,92,0,0,0.0,3600.0,1.2656512631716776,7165,136.9174575424573,287.57,18770.76,2025-09-04 17:22:48,2025-09-04 12:09:57,0.08,5.214
1182,91649,91778,129,Reached exactly 128 steps,1.7742630243301392,7.0,5,38.0,99,0,0,0.0,3600.0,1.2638272279426894,7265,-1455.4722943722932,4.32,19033.84,2025-09-04 17:27:06,2025-09-04 12:09:57,0.001,5.287
1183,91778,91907,129,Reached exactly 128 steps,1.0582599639892578,11.0,4,30.0,111,0,0,0.0,3600.0,1.2642534951280453,7382,1572.9607142857144,6.2,19289.68,2025-09-04 17:31:20,2025-09-04 12:09:57,0.002,5.358
1184,91907,92036,129,Reached exactly 128 steps,1.7117372751235962,13.0,5,37.0,116,0,0,0.0,3600.0,1.263852381247591,7498,-1369.0916666666635,7.9,19546.14,2025-09-04 17:35:35,2025-09-04 12:09:57,0.002,5.429
1185,92036,92084,48,Severe deadlock detected by environment (IMMEDIATE),2.0819032192230225,14.0,4,31.0,60,74,0,0.0,3600.0,1.2636345856050684,7559,-7415.707242757244,122.35,19660.59,2025-09-04 17:35:35,2025-09-04 12:09:57,0.034,5.461
1186,92084,92213,129,Reached exactly 128 steps,1.030967354774475,3.0,5,48.0,140,0,0,0.0,3600.0,1.2638386508771269,7700,-1562.2272144522076,281.94,19944.72,2025-09-04 17:42:22,2025-09-04 12:09:57,0.078,5.54
1187,92213,92342,129,Reached exactly 128 steps,1.4377895593643188,-3.0,5,21.0,129,0,0,0.0,3600.0,1.264771942354277,7829,-2579.122410922411,4.27,20208.16,2025-09-04 17:46:41,2025-09-04 12:09:57,0.001,5.613
1188,92342,92471,129,Reached exactly 128 steps,2.2532448768615723,14.0,3,29.0,121,0,0,0.0,3600.0,1.2655693291697956,7952,1649.8993506493516,6.02,20482.28,2025-09-04 17:51:13,2025-09-04 12:09:57,0.002,5.69
1189,92471,92600,129,Reached exactly 128 steps,1.116565465927124,12.0,4,23.0,105,0,0,0.0,3600.0,1.2666712586486968,8061,1185.7920995670995,7.98,20738.36,2025-09-04 17:55:27,2025-09-04 12:09:57,0.002,5.761
1190,92600,92729,129,Reached exactly 128 steps,1.192436933517456,-6.0,5,49.0,107,0,0,0.0,3600.0,1.2674944139863975,8173,-7849.163095238103,10.46,20999.85,2025-09-04 17:59:46,2025-09-04 12:09:57,0.003,5.833
1191,92729,92858,129,Reached exactly 128 steps,2.073864459991455,6.0,6,29.0,101,0,0,0.0,3600.0,1.2672077624795637,8276,-1308.5582251082228,12.12,21273.02,2025-09-04 18:04:18,2025-09-04 12:09:57,0.003,5.909
1192,92858,92893,35,Severe deadlock detected by environment (IMMEDIATE),1.5368947982788086,6.0,5,34.0,29,75,0,0.0,3600.0,1.2670213877976664,8305,-7885.233932733934,100.32,21361.22,2025-09-04 18:04:18,2025-09-04 12:09:57,0.028,5.934
1193,92893,92972,79,Severe deadlock detected by environment (IMMEDIATE),1.5225046873092651,10.0,5,50.0,50,63,0,0.0,3600.0,1.2660410587954276,8359,-6302.9249999999965,167.89,21532.23,2025-09-04 18:06:01,2025-09-04 12:09:57,0.047,5.981
1194,92972,93023,51,Severe deadlock detected by environment (IMMEDIATE),1.6733031272888184,2.0,5,43.0,35,3,0,0.0,3600.0,1.2625645596801869,8402,-560.2702380952379,136.54,21671.52,2025-09-04 18:08:52,2025-09-04 12:09:57,0.038,6.02
1195,93023,93152,129,Reached exactly 128 steps,0.7261055707931519,-3.0,5,45.0,69,0,0,0.0,3600.0,1.2618479650994263,8474,223.2202380952373,273.5,21948.49,2025-09-04 18:15:45,2025-09-04 12:09:57,0.076,6.097
1196,93152,93193,41,Severe deadlock detected by environment (IMMEDIATE),1.62674880027771,6.0,6,44.0,34,0,0,0.0,3600.0,1.2589467268857897,8517,-310.2035714285714,89.73,22038.23,2025-09-04 18:15:45,2025-09-04 12:09:57,0.025,6.122
1197,93193,93210,17,Severe deadlock detected by environment (IMMEDIATE),2.0846824645996094,-1.0,5,29.0,8,0,0,0.0,3600.0,1.2588133840066884,8531,-662.5988095238096,40.66,22081.75,2025-09-04 18:17:18,2025-09-04 12:09:57,0.011,6.134
1198,93210,93289,79,Severe deadlock detected by environment (IMMEDIATE),1.755799412727356,2.0,4,42.0,49,209,0,0.0,3600.0,1.259482548344939,8584,-20017.89642857143,180.36,22264.55,2025-09-04 18:18:01,2025-09-04 12:09:57,0.05,6.185
1199,93289,93418,129,Reached exactly 128 steps,0.4635379314422607,-6.0,4,39.0,97,0,0,0.0,3600.0,1.2606937034260357,8682,178.7281218781212,262.87,22529.6,2025-09-04 18:25:27,2025-09-04 12:09:57,0.073,6.258
1200,93418,93480,62,Severe deadlock detected by environment (IMMEDIATE),0.8436697721481323,-1.0,5,37.0,42,80,0,0.0,3600.0,1.2612273422342708,8731,-8172.684490509493,172.33,22701.94,2025-09-04 18:25:27,2025-09-04 12:09:57,0.048,6.306
1201,93480,93609,129,Reached exactly 128 steps,2.082475423812866,-2.0,5,36.0,109,0,0,0.0,3600.0,1.2625692874357055,8841,819.6400432900423,256.06,22961.31,2025-09-04 18:32:38,2025-09-04 12:09:57,0.071,6.378
1202,93609,93648,39,Severe deadlock detected by environment (IMMEDIATE),1.6863667964935305,0.0,5,32.0,22,45,0,0.0,3600.0,1.2625992104810209,8869,-4918.476515151515,95.54,23056.86,2025-09-04 18:32:38,2025-09-04 12:09:57,0.027,6.405
1203,93648,93777,129,Reached exactly 128 steps,1.8553004264831543,-1.0,6,36.0,147,0,0,0.0,3600.0,1.2636689280436486,9017,-9442.090134865168,270.38,23329.7,2025-09-04 18:38:47,2025-09-04 12:09:57,0.075,6.48
1204,93777,93906,129,Reached exactly 128 steps,2.002591371536255,7.0,4,55.0,95,0,0,0.0,3600.0,1.2650318015322335,9113,-4312.088911088921,4.33,23607.95,2025-09-04 18:43:21,2025-09-04 12:09:57,0.001,6.558
1205,93906,93916,10,Severe deadlock detected by environment (IMMEDIATE),1.5363985300064087,-6.0,4,40.0,3,0,0,0.0,3600.0,1.265177731178723,9124,-733.7095238095238,28.06,23631.68,2025-09-04 18:43:21,2025-09-04 12:09:57,0.008,6.564
1206,93916,94045,129,Reached exactly 128 steps,0.9566403031349182,-4.0,4,46.0,85,0,0,0.0,3600.0,1.2640884933427772,9209,-3487.949999999992,252.41,23887.14,2025-09-04 18:48:04,2025-09-04 12:09:57,0.07,6.635
1207,94045,94100,55,Severe deadlock detected by environment (IMMEDIATE),1.5674359798431396,-7.0,4,45.0,75,4,0,0.0,3600.0,1.264528346474232,9288,-259.9960456210457,122.64,24009.79,2025-09-04 18:48:04,2025-09-04 12:09:57,0.034,6.669
1208,94100,94229,129,Reached exactly 128 steps,1.7357219457626345,9.0,4,46.0,101,0,0,0.0,3600.0,1.2648044374423637,9392,956.1821428571416,253.18,24264.97,2025-09-04 18:54:22,2025-09-04 12:09:57,0.07,6.74
1209,94229,94358,129,Reached exactly 128 steps,1.1411386728286743,16.0,4,26.0,117,0,0,0.0,3600.0,1.2653168652771427,9511,829.1845238095231,4.34,24539.72,2025-09-04 18:58:52,2025-09-04 12:09:57,0.001,6.817
1210,94358,94487,129,Reached exactly 128 steps,1.2138917446136477,-8.0,3,27.0,110,0,0,0.0,3600.0,1.2642389401244198,9623,-3169.3546536796503,6.56,24798.45,2025-09-04 19:03:09,2025-09-04 12:09:57,0.002,6.888
1211,94487,94573,86,Severe deadlock detected by environment (IMMEDIATE),1.5137264728546145,7.0,5,49.0,74,156,0,0.0,3600.0,1.263525626928329,9705,-15224.452164502163,211.6,25003.49,2025-09-04 19:03:09,2025-09-04 12:09:57,0.059,6.945
1212,94573,94606,33,Severe deadlock detected by environment (IMMEDIATE),1.6856797933578491,2.0,5,31.0,11,56,0,0.0,3600.0,1.26377368023232,9721,-6160.510714285716,76.84,25083.8,2025-09-04 19:06:44,2025-09-04 12:09:57,0.021,6.968
1213,94606,94735,129,Reached exactly 128 steps,1.4072223901748655,-7.0,5,39.0,134,0,0,0.0,3600.0,1.2636328303919642,9858,-1227.4757326007243,259.02,25345.11,2025-09-04 19:12:22,2025-09-04 12:09:57,0.072,7.04
1214,94735,94786,51,Severe deadlock detected by environment (IMMEDIATE),1.6656464338302612,-14.0,4,39.0,61,8,0,0.0,3600.0,1.263595573187417,9921,-802.5648518148517,120.93,25466.05,2025-09-04 19:12:22,2025-09-04 12:09:57,0.034,7.074
1215,94786,94795,9,Severe deadlock detected by environment (IMMEDIATE),1.5872368812561035,-5.0,4,29.0,2,3,0,0.0,3600.0,1.2633253412081826,9929,-1054.5,20.18,25488.09,2025-09-04 19:14:25,2025-09-04 12:09:57,0.006,7.08
1216,94795,94924,129,Reached exactly 128 steps,2.0657799243927,4.0,5,27.0,121,0,0,0.0,3600.0,1.2643635079179427,10051,141.524816849816,246.45,25737.26,2025-09-04 19:18:54,2025-09-04 12:09:57,0.068,7.149
1217,94924,95053,129,Reached exactly 128 steps,0.837338924407959,5.0,5,26.0,92,0,0,0.0,3600.0,1.2655751589278372,10148,-460.7892857142854,4.16,25978.57,2025-09-04 19:22:51,2025-09-04 12:09:57,0.001,7.216
1218,95053,95137,84,Severe deadlock detected by environment (IMMEDIATE),1.4918519258499146,-3.0,4,43.0,51,5,0,0.0,3600.0,1.2666405315621536,10202,-497.5250000000008,173.6,26148.01,2025-09-04 19:22:51,2025-09-04 12:09:57,0.048,7.263
1219,95137,95266,129,Reached exactly 128 steps,1.7082043886184692,-4.0,4,44.0,90,0,0,0.0,3600.0,1.2658490431082556,10292,-1044.4178571428574,261.48,26411.61,2025-09-04 19:30:09,2025-09-04 12:09:57,0.073,7.337
1220,95266,95395,129,Reached exactly 128 steps,1.6762491464614868,0.0,4,38.0,122,0,0,0.0,3600.0,1.263395196926454,10416,-8349.958075258095,4.29,26679.66,2025-09-04 19:34:32,2025-09-04 12:09:57,0.001,7.411
1221,95395,95524,129,Reached exactly 128 steps,2.1281325817108154,7.0,4,18.0,106,0,0,0.0,3600.0,1.2629401569573,10530,385.7406759906755,6.13,26973.02,2025-09-04 19:39:24,2025-09-04 12:09:57,0.002,7.493
1222,95524,95600,76,Severe deadlock detected by environment (IMMEDIATE),1.36021888256073,-1.0,5,42.0,82,15,0,0.0,3600.0,1.2619870349556943,10614,-1202.7475108225112,161.53,27128.42,2025-09-04 19:39:24,2025-09-04 12:09:57,0.045,7.536
1223,95600,95659,59,Severe deadlock detected by environment (IMMEDIATE),1.5005046129226685,-3.0,4,30.0,47,5,0,0.0,3600.0,1.262321901389626,10667,-641.3134199134205,122.63,27253.47,2025-09-04 19:42:08,2025-09-04 12:09:57,0.034,7.57
1224,95659,95759,100,Severe deadlock detected by environment (IMMEDIATE),1.1516042947769165,14.0,4,18.0,79,7,0,0.0,3600.0,1.2622717043981964,10750,-388.4888694638704,216.77,27473.03,2025-09-04 19:44:13,2025-09-04 12:09:57,0.06,7.631
1225,95759,95856,97,Severe deadlock detected by environment (IMMEDIATE),1.3888055086135864,2.0,5,46.0,76,1,0,0.0,3600.0,1.261567741692946,10830,204.51098068597923,205.13,27680.14,2025-09-04 19:47:52,2025-09-04 12:09:57,0.057,7.689
1226,95856,95985,129,Reached exactly 128 steps,1.7645182609558103,5.0,3,23.0,105,0,0,0.0,3600.0,1.2614674049553114,10938,730.1569264069252,266.84,27949.35,2025-09-04 19:55:46,2025-09-04 12:09:57,0.074,7.764
1226,0,95129,129,Reached exactly 128 steps,1.748576283454895,-8.0,5,36.0,92,0,0,0.0,521.088206762497,1.0062408911669698,93,-3513.093398268393,265.5,265.5,2025-09-05 02:07:26,2025-09-05 02:03:00,0.074,0.074
1227,95129,95255,126,Severe deadlock detected by environment (IMMEDIATE),1.5663005113601685,-4.0,5,26.0,106,5,0,0.0,3600.0,1.192574858028213,200,188.77976190476056,254.26,519.76,2025-09-05 02:07:26,2025-09-05 02:03:00,0.071,0.144
1228,95255,95384,129,Reached exactly 128 steps,1.4747626781463623,-11.0,5,32.0,117,0,0,0.0,3600.0,1.2451743961569215,318,-892.0633116883106,259.17,780.77,2025-09-05 02:16:01,2025-09-05 02:03:00,0.072,0.217
1229,95384,95513,129,Reached exactly 128 steps,1.6917340755462646,6.0,4,35.0,121,0,0,0.0,3600.0,1.3135749475412852,441,-364.5152763902777,4.38,1048.97,2025-09-05 02:20:25,2025-09-05 02:03:00,0.001,0.291
1230,95513,95548,35,Severe deadlock detected by environment (IMMEDIATE),1.764054775238037,-2.0,6,36.0,25,74,0,0.0,3600.0,1.320258369973696,472,-7807.530844155844,92.2,1136.78,2025-09-05 02:20:25,2025-09-05 02:03:00,0.026,0.316
1231,95548,95625,77,Severe deadlock detected by environment (IMMEDIATE),1.7503910064697266,2.0,4,27.0,78,195,0,0.0,3600.0,1.3096966487230035,557,-19229.095995671,187.62,1326.86,2025-09-05 02:21:59,2025-09-05 02:03:00,0.052,0.369
1232,95625,95642,17,Severe deadlock detected by environment (IMMEDIATE),1.6208879947662354,3.0,4,41.0,11,0,0,0.0,3600.0,1.2816328518973237,577,-638.4411338661339,45.54,1375.04,2025-09-05 02:25:10,2025-09-05 02:03:00,0.013,0.382
1233,95642,95771,129,Reached exactly 128 steps,1.2378106117248535,-5.0,4,46.0,90,0,0,0.0,3600.0,1.2755684372853409,674,-29512.46309523809,269.44,1648.44,2025-09-05 02:30:29,2025-09-05 02:03:00,0.075,0.458
1234,95771,95799,28,Severe deadlock detected by environment (IMMEDIATE),1.5391188859939575,1.0,4,30.0,17,12,0,0.0,3600.0,1.284609939212644,694,-1715.5380952380956,63.72,1712.16,2025-09-05 02:30:29,2025-09-05 02:03:00,0.018,0.476
1235,95799,95928,129,Reached exactly 128 steps,0.5655020475387573,11.0,4,45.0,82,0,0,0.0,3600.0,1.2964162652420084,779,-1049.747652347648,246.01,1959.99,2025-09-05 02:35:40,2025-09-05 02:03:00,0.068,0.544
1236,95928,95996,68,Severe deadlock detected by environment (IMMEDIATE),0.8389660716056824,0.0,5,20.0,54,326,0,0.0,3600.0,1.2697549452932853,839,-25940.777919874246,226.38,2186.38,2025-09-05 02:35:40,2025-09-05 02:03:00,0.063,0.607
1237,95996,96084,88,Severe deadlock detected by environment (IMMEDIATE),1.354417085647583,10.0,3,14.0,79,36,0,0.0,3600.0,1.2615144503603304,927,-3296.8523809523786,197.84,2388.11,2025-09-05 02:39:30,2025-09-05 02:03:00,0.055,0.663
1238,96084,96213,129,Reached exactly 128 steps,1.6181291341781616,-3.0,4,38.0,97,0,0,0.0,3600.0,1.2669039093462795,1025,-1984.6428571428487,250.92,2641.9,2025-09-05 02:47:02,2025-09-05 02:03:00,0.07,0.734
1239,96213,96261,48,Severe deadlock detected by environment (IMMEDIATE),0.7787336111068726,4.0,5,45.0,41,380,0,0.0,3600.0,1.2711702577629052,1073,-22531.49811854812,142.72,2784.63,2025-09-05 02:47:02,2025-09-05 02:03:00,0.04,0.774
1240,96261,96274,13,Severe deadlock detected by environment (IMMEDIATE),0.9645718932151794,-1.0,4,33.0,6,0,0,0.0,3600.0,1.2645628058396,1085,-699.6880952380952,30.35,2818.45,2025-09-05 02:49:28,2025-09-05 02:03:00,0.008,0.783
1241,96274,96334,60,Severe deadlock detected by environment (IMMEDIATE),1.3339670896530151,-1.0,4,33.0,50,120,0,0.0,3600.0,1.2703886399493565,1140,-12100.51285381285,162.87,2984.2,2025-09-05 02:50:02,2025-09-05 02:03:00,0.045,0.829
1242,96334,96463,129,Reached exactly 128 steps,1.891246318817139,3.0,3,41.0,96,0,0,0.0,3600.0,1.2774805985910669,1236,493.2071428571424,254.7,3241.55,2025-09-05 02:57:02,2025-09-05 02:03:00,0.071,0.9
1243,96463,96592,129,Reached exactly 128 steps,2.3062045574188232,4.0,4,26.0,110,0,0,0.0,3600.0,1.2803962579577095,1349,-562.6975940725946,4.35,3523.15,2025-09-05 03:01:39,2025-09-05 02:03:00,0.001,0.979
1244,96592,96721,129,Reached exactly 128 steps,1.5942134857177734,11.0,4,18.0,127,0,0,0.0,3600.0,1.2678371084384372,1477,-15793.602355977377,6.32,3790.81,2025-09-05 03:06:05,2025-09-05 02:03:00,0.002,1.053
1245,96721,96850,129,Reached exactly 128 steps,1.8696541786193848,1.0,5,35.0,117,0,0,0.0,3600.0,1.2487997045084365,1596,-2264.6732683982614,8.13,4059.92,2025-09-05 03:10:32,2025-09-05 02:03:00,0.002,1.128
1246,96850,96933,83,Severe deadlock detected by environment (IMMEDIATE),2.163536548614502,6.0,3,19.0,61,70,0,0.0,3600.0,1.2448184285318389,1662,-6907.892965367966,188.9,4240.69,2025-09-05 03:10:32,2025-09-05 02:03:00,0.052,1.178
1247,96933,97062,129,Reached exactly 128 steps,1.0843822956085205,-1.0,6,26.0,98,0,0,0.0,3600.0,1.2478746726045673,1761,728.8272727272711,245.97,4489.48,2025-09-05 03:17:50,2025-09-05 02:03:00,0.068,1.247
1248,97062,97191,129,Reached exactly 128 steps,2.2544808387756348,-15.0,5,36.0,107,0,0,0.0,3600.0,1.2503958063785694,1870,-9972.0880952381,4.43,4745.86,2025-09-05 03:22:02,2025-09-05 02:03:00,0.001,1.318
1249,97191,97320,129,Reached exactly 128 steps,1.6725637912750244,-5.0,5,26.0,120,0,0,0.0,3600.0,1.2583813346771742,1990,1216.148744882572,6.14,5033.1,2025-09-05 03:26:47,2025-09-05 02:03:00,0.002,1.398
1250,97320,97449,129,Reached exactly 128 steps,1.8865805864334104,3.0,5,22.0,112,0,0,0.0,3600.0,1.2544435594138674,2103,-8637.484090909102,7.89,5300.91,2025-09-05 03:31:13,2025-09-05 02:03:00,0.002,1.472
1251,97449,97578,129,Reached exactly 128 steps,1.281667709350586,9.0,4,49.0,80,0,0,0.0,3600.0,1.2562875877780928,2192,-3441.8583333333245,10.14,5554.83,2025-09-05 03:35:25,2025-09-05 02:03:00,0.003,1.543
1252,97578,97658,80,Severe deadlock detected by environment (IMMEDIATE),1.322843074798584,10.0,6,31.0,54,27,0,0.0,3600.0,1.2584199375506389,2248,-2657.208441558442,192.28,5736.96,2025-09-05 03:35:25,2025-09-05 02:03:00,0.053,1.594
